case_id,activity,timestamp,resource
VND-0096,Verify Documents,2026-02-11 11:58,Vendor Portal
VND-0096,Await Vendor Documents,2026-02-12 17:02,Vendor Portal
VND-0096,Verify Documents,2026-02-12 17:08,Vendor Portal
VND-0096,Review Application,2026-02-12 18:37,Procurement Officer
VND-0096,Financial Risk Assessment,2026-02-15 21:09,Finance Manager
VND-0096,Compliance Screening,2026-02-18 05:12,Compliance Team
VND-0096,Approve Vendor,2026-02-18 18:27,Finance Manager
VND-0096,Create Vendor Record,2026-02-18 18:55,ERP System
VND-0096,Send Welcome Pack,2026-02-18 19:18,ERP System
VND-0096,Archive Application,2026-02-18 19:43,ERP System
VND-0097,Receive Application,2026-02-23 12:04,Vendor Portal
VND-0097,Verify Documents,2026-02-23 12:08,Vendor Portal
VND-0097,Review Application,2026-02-23 18:13,Procurement Officer
VND-0097,Compliance Screening,2026-02-26 21:15,Compliance Team
VND-0097,Financial Risk Assessment,2026-03-04 15:04,Finance Manager
VND-0097,Approve Vendor,2026-03-05 22:55,Finance Manager
VND-0097,Create Vendor Record,2026-03-05 23:17,ERP System
VND-0097,Send Welcome Pack,2026-03-05 23:20,ERP System
VND-0097,Archive Application,2026-03-05 23:44,ERP System
VND-0098,Receive Application,2026-02-08 01:26,Vendor Portal
VND-0098,Verify Documents,2026-02-08 01:35,Vendor Portal
VND-0098,Await Vendor Documents,2026-02-10 09:49,Vendor Portal
VND-0098,Verify Documents,2026-02-10 09:56,Vendor Portal
VND-0098,Review Application,2026-02-10 16:17,Procurement Officer
VND-0098,Financial Risk Assessment,2026-02-16 20:35,Finance Manager
VND-0098,Compliance Screening,2026-02-20 22:55,Compliance Team
VND-0098,Approve Vendor,2026-02-22 22:56,Finance Manager
VND-0098,Create Vendor Record,2026-02-22 23:26,ERP System
VND-0098,Send Welcome Pack,2026-02-22 23:36,ERP System
VND-0098,Archive Application,2026-02-22 23:44,ERP System
VND-0099,Receive Application,2026-01-16 10:51,Vendor Portal
VND-0099,Verify Documents,2026-01-16 11:00,Vendor Portal
VND-0099,Review Application,2026-01-16 13:18,Procurement Officer
VND-0099,Financial Risk Assessment,2026-01-18 19:07,Finance Manager
VND-0099,Compliance Screening,2026-01-20 02:01,Compliance Team
VND-0099,Approve Vendor,2026-01-20 22:38,Finance Manager
VND-0099,Create Vendor Record,2026-01-20 23:33,ERP System
VND-0099,Send Welcome Pack,2026-01-20 23:53,ERP System
VND-0099,Archive Application,2026-01-21 00:01,ERP System
VND-0100,Receive Application,2026-01-11 13:52,Vendor Portal
VND-0100,Verify Documents,2026-01-11 14:02,Vendor Portal
VND-0100,Review Application,2026-01-11 16:22,Procurement Officer
VND-0100,Financial Risk Assessment,2026-01-16 07:59,Finance Manager
VND-0100,Compliance Screening,2026-01-19 04:50,Compliance Team
VND-0100,Approve Vendor,2026-01-21 14:40,Finance Manager
VND-0100,Create Vendor Record,2026-01-21 14:45,ERP System
VND-0100,Send Welcome Pack,2026-01-21 14:55,ERP System
VND-0100,Archive Application,2026-01-21 15:24,ERP System
VND-0101,Receive Application,2026-01-18 12:04,Vendor Portal
VND-0101,Verify Documents,2026-01-18 12:14,Vendor Portal
VND-0101,Review Application,2026-01-18 14:13,Procurement Officer
VND-0101,Financial Risk Assessment,2026-01-21 20:14,Finance Manager
VND-0101,Compliance Screening,2026-01-26 14:29,Compliance Team
VND-0101,Approve Vendor,2026-01-27 03:28,Finance Manager
VND-0101,Reject Application,2026-01-27 04:28,Procurement Officer
VND-0102,Receive Application,2026-01-26 23:46,Vendor Portal
VND-0102,Verify Documents,2026-01-26 23:48,Vendor Portal
VND-0102,Review Application,2026-01-27 00:44,Procurement Officer
VND-0102,Compliance Screening,2026-01-30 11:20,Compliance Team
VND-0102,Financial Risk Assessment,2026-02-04 16:36,Finance Manager
VND-0102,Approve Vendor,2026-02-05 04:21,Finance Manager
VND-0102,Create Vendor Record,2026-02-05 04:56,ERP System
VND-0102,Send Welcome Pack,2026-02-05 05:12,ERP System
VND-0102,Archive Application,2026-02-05 05:38,ERP System
VND-0103,Receive Application,2026-02-07 06:53,Vendor Portal
VND-0103,Verify Documents,2026-02-07 06:56,Vendor Portal
VND-0103,Review Application,2026-02-07 09:19,Procurement Officer
VND-0103,Financial Risk Assessment,2026-02-09 21:09,Finance Manager
VND-0103,Compliance Screening,2026-02-15 00:26,Compliance Team
VND-0103,Approve Vendor,2026-02-17 15:37,Finance Manager
VND-0103,Create Vendor Record,2026-02-17 16:01,ERP System
VND-0103,Send Welcome Pack,2026-02-17 16:17,ERP System
VND-0103,Archive Application,2026-02-17 16:39,ERP System
VND-0104,Receive Application,2026-01-08 04:02,Vendor Portal
VND-0104,Verify Documents,2026-01-08 04:11,Vendor Portal
VND-0104,Await Vendor Documents,2026-01-13 23:52,Vendor Portal
VND-0104,Verify Documents,2026-01-14 00:00,Vendor Portal
VND-0104,Review Application,2026-01-14 01:25,Procurement Officer
VND-0104,Financial Risk Assessment,2026-01-21 15:17,Finance Manager
VND-0104,Compliance Screening,2026-01-26 16:32,Compliance Team
VND-0104,Approve Vendor,2026-01-27 01:33,Finance Manager
VND-0104,Create Vendor Record,2026-01-27 01:58,ERP System
VND-0104,Send Welcome Pack,2026-01-27 02:19,ERP System
VND-0104,Archive Application,2026-01-27 02:25,ERP System
VND-0105,Receive Application,2026-01-11 07:29,Vendor Portal
VND-0105,Verify Documents,2026-01-11 07:39,Vendor Portal
VND-0105,Await Vendor Documents,2026-01-16 08:52,Vendor Portal
VND-0105,Verify Documents,2026-01-16 08:59,Vendor Portal
VND-0105,Review Application,2026-01-16 14:34,Procurement Officer
VND-0105,Financial Risk Assessment,2026-01-21 23:05,Finance Manager
VND-0105,Compliance Screening,2026-01-25 13:01,Compliance Team
VND-0105,Approve Vendor,2026-01-26 22:23,Finance Manager
VND-0105,Reject Application,2026-01-26 23:17,Procurement Officer
VND-0106,Receive Application,2026-01-15 17:56,Vendor Portal
VND-0106,Verify Documents,2026-01-15 18:06,Vendor Portal
VND-0106,Review Application,2026-01-15 20:26,Procurement Officer
VND-0106,Financial Risk Assessment,2026-01-22 17:52,Finance Manager
VND-0106,Compliance Screening,2026-01-26 07:31,Compliance Team
VND-0106,Approve Vendor,2026-01-27 15:45,Finance Manager
VND-0106,Create Vendor Record,2026-01-27 16:19,ERP System
VND-0106,Send Welcome Pack,2026-01-27 16:33,ERP System
VND-0106,Archive Application,2026-01-27 16:48,ERP System
VND-0107,Receive Application,2026-01-13 23:43,Vendor Portal
VND-0107,Verify Documents,2026-01-13 23:50,Vendor Portal
VND-0107,Review Application,2026-01-14 03:31,Procurement Officer
VND-0107,Financial Risk Assessment,2026-01-17 21:11,Finance Manager
VND-0107,Compliance Screening,2026-01-22 18:57,Compliance Team
VND-0107,Approve Vendor,2026-01-23 03:31,Finance Manager
VND-0107,Reject Application,2026-01-23 03:46,Procurement Officer
VND-0108,Receive Application,2026-01-13 19:39,Vendor Portal
VND-0108,Verify Documents,2026-01-13 19:46,Vendor Portal
VND-0108,Review Application,2026-01-14 01:00,Procurement Officer
VND-0108,Financial Risk Assessment,2026-01-16 17:22,Finance Manager
VND-0108,Compliance Screening,2026-01-21 01:26,Compliance Team
VND-0108,Approve Vendor,2026-01-22 19:46,Finance Manager
VND-0108,Create Vendor Record,2026-01-22 19:58,ERP System
VND-0108,Send Welcome Pack,2026-01-22 20:13,ERP System
VND-0108,Archive Application,2026-01-22 20:26,ERP System
VND-0109,Receive Application,2026-02-12 19:55,Vendor Portal
VND-0109,Verify Documents,2026-02-12 19:57,Vendor Portal
VND-0109,Review Application,2026-02-13 01:34,Procurement Officer
VND-0109,Compliance Screening,2026-02-18 14:53,Compliance Team
VND-0109,Financial Risk Assessment,2026-02-21 14:53,Finance Manager
VND-0109,Approve Vendor,2026-02-23 05:31,Finance Manager
VND-0109,Create Vendor Record,2026-02-23 06:18,ERP System
VND-0109,Send Welcome Pack,2026-02-23 06:35,ERP System
VND-0109,Archive Application,2026-02-23 06:44,ERP System
VND-0110,Receive Application,2026-01-15 04:24,Vendor Portal
VND-0110,Verify Documents,2026-01-15 04:34,Vendor Portal
VND-0110,Review Application,2026-01-15 11:34,Procurement Officer
VND-0110,Compliance Screening,2026-01-20 15:38,Compliance Team
VND-0110,Financial Risk Assessment,2026-01-24 22:01,Finance Manager
VND-0110,Approve Vendor,2026-01-26 07:18,Finance Manager
VND-0110,Create Vendor Record,2026-01-26 08:12,ERP System
VND-0110,Send Welcome Pack,2026-01-26 08:40,ERP System
VND-0110,Archive Application,2026-01-26 09:01,ERP System
VND-0111,Receive Application,2026-03-02 04:22,Vendor Portal
VND-0111,Verify Documents,2026-03-02 04:32,Vendor Portal
VND-0111,Await Vendor Documents,2026-03-05 01:26,Vendor Portal
VND-0111,Verify Documents,2026-03-05 01:32,Vendor Portal
VND-0111,Review Application,2026-03-05 02:16,Procurement Officer
VND-0111,Financial Risk Assessment,2026-03-09 03:31,Finance Manager
VND-0111,Compliance Screening,2026-03-11 16:49,Compliance Team
VND-0111,Approve Vendor,2026-03-12 17:54,Finance Manager
VND-0111,Create Vendor Record,2026-03-12 18:21,ERP System
VND-0111,Send Welcome Pack,2026-03-12 18:23,ERP System
VND-0111,Archive Application,2026-03-12 18:30,ERP System
VND-0112,Receive Application,2026-01-18 08:56,Vendor Portal
VND-0112,Verify Documents,2026-01-18 09:04,Vendor Portal
VND-0112,Await Vendor Documents,2026-01-21 04:17,Vendor Portal
VND-0112,Verify Documents,2026-01-21 04:19,Vendor Portal
VND-0112,Review Application,2026-01-21 05:35,Procurement Officer
VND-0112,Compliance Screening,2026-01-25 16:19,Compliance Team
VND-0112,Financial Risk Assessment,2026-01-28 19:40,Finance Manager
VND-0112,Approve Vendor,2026-01-29 22:56,Finance Manager
VND-0112,Create Vendor Record,2026-01-29 23:20,ERP System
VND-0112,Send Welcome Pack,2026-01-29 23:45,ERP System
VND-0112,Archive Application,2026-01-29 23:57,ERP System
VND-0113,Receive Application,2026-02-25 23:55,Vendor Portal
VND-0113,Verify Documents,2026-02-25 23:57,Vendor Portal
VND-0113,Review Application,2026-02-26 06:53,Procurement Officer
VND-0113,Compliance Screening,2026-02-28 20:28,Compliance Team
VND-0113,Financial Risk Assessment,2026-03-05 16:29,Finance Manager
VND-0113,Approve Vendor,2026-03-07 02:43,Finance Manager
VND-0113,Create Vendor Record,2026-03-07 03:19,ERP System
VND-0113,Send Welcome Pack,2026-03-07 03:40,ERP System
VND-0113,Archive Application,2026-03-07 03:56,ERP System
VND-0114,Receive Application,2026-02-12 00:47,Vendor Portal
VND-0114,Verify Documents,2026-02-12 00:57,Vendor Portal
VND-0114,Await Vendor Documents,2026-02-13 16:29,Vendor Portal
VND-0114,Verify Documents,2026-02-13 16:36,Vendor Portal
VND-0114,Review Application,2026-02-13 19:31,Procurement Officer
VND-0114,Financial Risk Assessment,2026-02-21 08:23,Finance Manager
VND-0114,Compliance Screening,2026-02-25 08:19,Compliance Team
VND-0114,Approve Vendor,2026-02-25 15:25,Finance Manager
VND-0114,Create Vendor Record,2026-02-25 16:08,ERP System
VND-0114,Send Welcome Pack,2026-02-25 16:11,ERP System
VND-0114,Archive Application,2026-02-25 16:13,ERP System
VND-0115,Receive Application,2026-01-23 22:34,Vendor Portal
VND-0115,Verify Documents,2026-01-23 22:39,Vendor Portal
VND-0115,Review Application,2026-01-24 05:40,Procurement Officer
VND-0115,Compliance Screening,2026-01-29 03:26,Compliance Team
VND-0115,Financial Risk Assessment,2026-01-31 18:57,Finance Manager
VND-0115,Approve Vendor,2026-01-31 23:28,Finance Manager
VND-0115,Create Vendor Record,2026-02-01 00:00,ERP System
VND-0115,Send Welcome Pack,2026-02-01 00:07,ERP System
VND-0115,Archive Application,2026-02-01 00:13,ERP System
VND-0116,Receive Application,2026-02-08 22:34,Vendor Portal
VND-0116,Verify Documents,2026-02-08 22:39,Vendor Portal
VND-0116,Review Application,2026-02-09 06:15,Procurement Officer
VND-0116,Compliance Screening,2026-02-15 06:57,Compliance Team
VND-0116,Financial Risk Assessment,2026-02-16 16:47,Finance Manager
VND-0116,Approve Vendor,2026-02-18 23:26,Finance Manager
VND-0116,Reject Application,2026-02-18 23:37,Procurement Officer
VND-0117,Receive Application,2026-02-16 04:20,Vendor Portal
VND-0117,Verify Documents,2026-02-16 04:27,Vendor Portal
VND-0117,Review Application,2026-02-16 09:50,Procurement Officer
VND-0117,Financial Risk Assessment,2026-02-23 00:16,Finance Manager
VND-0117,Compliance Screening,2026-02-28 01:08,Compliance Team
VND-0117,Approve Vendor,2026-03-01 00:53,Finance Manager
VND-0117,Reject Application,2026-03-01 01:04,Procurement Officer
VND-0118,Receive Application,2026-02-03 21:28,Vendor Portal
VND-0118,Verify Documents,2026-02-03 21:37,Vendor Portal
VND-0118,Await Vendor Documents,2026-02-09 15:12,Vendor Portal
VND-0118,Verify Documents,2026-02-09 15:19,Vendor Portal
VND-0118,Review Application,2026-02-09 23:01,Procurement Officer
VND-0118,Compliance Screening,2026-02-13 03:55,Compliance Team
VND-0118,Financial Risk Assessment,2026-02-15 13:08,Finance Manager
VND-0118,Approve Vendor,2026-02-16 20:28,Finance Manager
VND-0118,Create Vendor Record,2026-02-16 20:58,ERP System
VND-0118,Send Welcome Pack,2026-02-16 21:27,ERP System
VND-0118,Archive Application,2026-02-16 21:38,ERP System
VND-0119,Receive Application,2026-02-05 05:40,Vendor Portal
VND-0119,Verify Documents,2026-02-05 05:44,Vendor Portal
VND-0119,Await Vendor Documents,2026-02-06 16:09,Vendor Portal
VND-0119,Verify Documents,2026-02-06 16:19,Vendor Portal
VND-0119,Review Application,2026-02-06 21:20,Procurement Officer
VND-0119,Financial Risk Assessment,2026-02-14 16:35,Finance Manager
VND-0119,Compliance Screening,2026-02-16 19:03,Compliance Team
VND-0119,Approve Vendor,2026-02-17 22:54,Finance Manager
VND-0119,Create Vendor Record,2026-02-17 23:51,ERP System
VND-0119,Send Welcome Pack,2026-02-18 00:13,ERP System
VND-0119,Archive Application,2026-02-18 00:41,ERP System
VND-0120,Receive Application,2026-01-18 18:38,Vendor Portal
VND-0120,Verify Documents,2026-01-18 18:42,Vendor Portal
VND-0120,Await Vendor Documents,2026-01-21 05:38,Vendor Portal
VND-0120,Verify Documents,2026-01-21 05:43,Vendor Portal
VND-0120,Review Application,2026-01-21 07:31,Procurement Officer
VND-0120,Financial Risk Assessment,2026-01-24 04:05,Finance Manager
VND-0120,Compliance Screening,2026-01-26 04:16,Compliance Team
VND-0120,Approve Vendor,2026-01-28 03:08,Finance Manager
VND-0120,Create Vendor Record,2026-01-28 04:01,ERP System
VND-0120,Send Welcome Pack,2026-01-28 04:21,ERP System
VND-0120,Archive Application,2026-01-28 04:47,ERP System
VND-0121,Receive Application,2026-02-27 01:52,Vendor Portal
VND-0121,Verify Documents,2026-02-27 01:59,Vendor Portal
VND-0121,Review Application,2026-02-27 07:50,Procurement Officer
VND-0121,Compliance Screening,2026-03-04 22:09,Compliance Team
VND-0121,Financial Risk Assessment,2026-03-06 18:45,Finance Manager
VND-0121,Approve Vendor,2026-03-08 06:45,Finance Manager
VND-0121,Create Vendor Record,2026-03-08 07:09,ERP System
VND-0121,Send Welcome Pack,2026-03-08 07:36,ERP System
VND-0121,Archive Application,2026-03-08 07:46,ERP System
VND-0122,Receive Application,2026-02-28 03:58,Vendor Portal
VND-0122,Verify Documents,2026-02-28 04:08,Vendor Portal
VND-0122,Await Vendor Documents,2026-03-01 14:15,Vendor Portal
VND-0122,Verify Documents,2026-03-01 14:21,Vendor Portal
VND-0122,Review Application,2026-03-01 15:10,Procurement Officer
VND-0122,Financial Risk Assessment,2026-03-04 06:42,Finance Manager
VND-0122,Compliance Screening,2026-03-07 09:02,Compliance Team
VND-0122,Approve Vendor,2026-03-07 18:16,Finance Manager
VND-0122,Create Vendor Record,2026-03-07 19:15,ERP System
VND-0122,Send Welcome Pack,2026-03-07 19:19,ERP System
VND-0122,Archive Application,2026-03-07 19:40,ERP System
VND-0123,Receive Application,2026-02-28 09:47,Vendor Portal
VND-0123,Verify Documents,2026-02-28 09:56,Vendor Portal
VND-0123,Review Application,2026-02-28 17:11,Procurement Officer
VND-0123,Financial Risk Assessment,2026-03-03 04:23,Finance Manager
VND-0123,Compliance Screening,2026-03-06 17:47,Compliance Team
VND-0123,Approve Vendor,2026-03-08 12:48,Finance Manager
VND-0123,Create Vendor Record,2026-03-08 13:13,ERP System
VND-0123,Send Welcome Pack,2026-03-08 13:34,ERP System
VND-0123,Archive Application,2026-03-08 13:51,ERP System
VND-0124,Receive Application,2026-02-19 23:15,Vendor Portal
VND-0124,Verify Documents,2026-02-19 23:17,Vendor Portal
VND-0124,Await Vendor Documents,2026-02-23 12:47,Vendor Portal
VND-0124,Verify Documents,2026-02-23 12:50,Vendor Portal
VND-0124,Review Application,2026-02-23 20:28,Procurement Officer
VND-0124,Compliance Screening,2026-03-01 18:14,Compliance Team
VND-0124,Financial Risk Assessment,2026-03-06 19:45,Finance Manager
VND-0124,Approve Vendor,2026-03-08 19:51,Finance Manager
VND-0124,Create Vendor Record,2026-03-08 20:11,ERP System
VND-0124,Send Welcome Pack,2026-03-08 20:35,ERP System
VND-0124,Archive Application,2026-03-08 20:51,ERP System
VND-0125,Receive Application,2026-02-14 07:55,Vendor Portal
VND-0125,Verify Documents,2026-02-14 07:59,Vendor Portal
VND-0125,Review Application,2026-02-14 10:53,Procurement Officer
VND-0125,Financial Risk Assessment,2026-02-20 20:40,Finance Manager
VND-0125,Compliance Screening,2026-02-24 04:28,Compliance Team
VND-0125,Approve Vendor,2026-02-26 06:48,Finance Manager
VND-0125,Create Vendor Record,2026-02-26 07:43,ERP System
VND-0125,Send Welcome Pack,2026-02-26 08:05,ERP System
VND-0125,Archive Application,2026-02-26 08:27,ERP System
VND-0126,Receive Application,2026-02-04 19:03,Vendor Portal
VND-0126,Verify Documents,2026-02-04 19:06,Vendor Portal
VND-0126,Await Vendor Documents,2026-02-08 23:16,Vendor Portal
VND-0126,Verify Documents,2026-02-08 23:24,Vendor Portal
VND-0126,Review Application,2026-02-09 06:04,Procurement Officer
VND-0126,Compliance Screening,2026-02-12 23:07,Compliance Team
VND-0126,Financial Risk Assessment,2026-02-15 20:37,Finance Manager
VND-0126,Approve Vendor,2026-02-17 21:55,Finance Manager
VND-0126,Create Vendor Record,2026-02-17 22:22,ERP System
VND-0126,Send Welcome Pack,2026-02-17 22:33,ERP System
VND-0126,Archive Application,2026-02-17 22:55,ERP System
VND-0127,Receive Application,2026-02-10 00:14,Vendor Portal
VND-0127,Verify Documents,2026-02-10 00:17,Vendor Portal
VND-0127,Await Vendor Documents,2026-02-12 18:33,Vendor Portal
VND-0127,Verify Documents,2026-02-12 18:43,Vendor Portal
VND-0127,Review Application,2026-02-13 01:58,Procurement Officer
VND-0127,Compliance Screening,2026-02-18 19:39,Compliance Team
VND-0127,Financial Risk Assessment,2026-02-24 10:40,Finance Manager
VND-0127,Approve Vendor,2026-02-26 14:38,Finance Manager
VND-0127,Create Vendor Record,2026-02-26 15:30,ERP System
VND-0127,Send Welcome Pack,2026-02-26 15:53,ERP System
VND-0127,Archive Application,2026-02-26 16:11,ERP System
VND-0128,Receive Application,2026-01-13 20:09,Vendor Portal
VND-0128,Verify Documents,2026-01-13 20:17,Vendor Portal
VND-0128,Review Application,2026-01-13 20:56,Procurement Officer
VND-0128,Compliance Screening,2026-01-19 23:56,Compliance Team
VND-0128,Financial Risk Assessment,2026-01-22 18:06,Finance Manager
VND-0128,Approve Vendor,2026-01-23 12:43,Finance Manager
VND-0128,Create Vendor Record,2026-01-23 13:37,ERP System
VND-0128,Send Welcome Pack,2026-01-23 13:54,ERP System
VND-0128,Archive Application,2026-01-23 14:02,ERP System
VND-0129,Receive Application,2026-01-25 22:53,Vendor Portal
VND-0129,Verify Documents,2026-01-25 22:57,Vendor Portal
VND-0129,Await Vendor Documents,2026-01-27 05:51,Vendor Portal
VND-0129,Verify Documents,2026-01-27 06:01,Vendor Portal
VND-0129,Review Application,2026-01-27 13:05,Procurement Officer
VND-0129,Financial Risk Assessment,2026-02-04 12:51,Finance Manager
VND-0129,Compliance Screening,2026-02-05 18:00,Compliance Team
VND-0129,Approve Vendor,2026-02-08 09:49,Finance Manager
VND-0129,Create Vendor Record,2026-02-08 10:02,ERP System
VND-0129,Send Welcome Pack,2026-02-08 10:23,ERP System
VND-0129,Archive Application,2026-02-08 10:37,ERP System
VND-0130,Receive Application,2026-01-19 08:58,Vendor Portal
VND-0130,Verify Documents,2026-01-19 09:02,Vendor Portal
VND-0130,Await Vendor Documents,2026-01-24 11:29,Vendor Portal
VND-0130,Verify Documents,2026-01-24 11:38,Vendor Portal
VND-0130,Await Vendor Documents,2026-01-26 12:30,Vendor Portal
VND-0130,Verify Documents,2026-01-26 12:35,Vendor Portal
VND-0130,Review Application,2026-01-26 16:52,Procurement Officer
VND-0130,Financial Risk Assessment,2026-01-31 22:40,Finance Manager
VND-0130,Compliance Screening,2026-02-06 05:23,Compliance Team
VND-0130,Approve Vendor,2026-02-07 16:01,Finance Manager
VND-0130,Create Vendor Record,2026-02-07 16:21,ERP System
VND-0130,Send Welcome Pack,2026-02-07 16:32,ERP System
VND-0130,Archive Application,2026-02-07 16:59,ERP System
VND-0131,Receive Application,2026-02-17 00:34,Vendor Portal
VND-0131,Verify Documents,2026-02-17 00:39,Vendor Portal
VND-0131,Review Application,2026-02-17 06:01,Procurement Officer
VND-0131,Financial Risk Assessment,2026-02-24 06:19,Finance Manager
VND-0131,Compliance Screening,2026-02-27 21:21,Compliance Team
VND-0131,Approve Vendor,2026-03-02 06:28,Finance Manager
VND-0131,Create Vendor Record,2026-03-02 07:06,ERP System
VND-0131,Send Welcome Pack,2026-03-02 07:21,ERP System
VND-0131,Archive Application,2026-03-02 07:28,ERP System
VND-0132,Receive Application,2026-01-23 12:14,Vendor Portal
VND-0132,Verify Documents,2026-01-23 12:18,Vendor Portal
VND-0132,Review Application,2026-01-23 13:14,Procurement Officer
VND-0132,Compliance Screening,2026-01-31 00:27,Compliance Team
VND-0132,Financial Risk Assessment,2026-02-05 23:47,Finance Manager
VND-0132,Approve Vendor,2026-02-08 19:33,Finance Manager
VND-0132,Reject Application,2026-02-08 20:16,Procurement Officer
VND-0133,Receive Application,2026-01-16 16:21,Vendor Portal
VND-0133,Verify Documents,2026-01-16 16:25,Vendor Portal
VND-0133,Await Vendor Documents,2026-01-19 05:39,Vendor Portal
VND-0133,Verify Documents,2026-01-19 05:48,Vendor Portal
VND-0133,Review Application,2026-01-19 07:33,Procurement Officer
VND-0133,Financial Risk Assessment,2026-01-26 07:00,Finance Manager
VND-0133,Compliance Screening,2026-01-27 19:31,Compliance Team
VND-0133,Approve Vendor,2026-01-28 14:40,Finance Manager
VND-0133,Create Vendor Record,2026-01-28 15:07,ERP System
VND-0133,Send Welcome Pack,2026-01-28 15:09,ERP System
VND-0133,Archive Application,2026-01-28 15:24,ERP System
VND-0134,Receive Application,2026-01-10 04:20,Vendor Portal
VND-0134,Verify Documents,2026-01-10 04:27,Vendor Portal
VND-0134,Review Application,2026-01-10 05:38,Procurement Officer
VND-0134,Compliance Screening,2026-01-16 12:00,Compliance Team
VND-0134,Financial Risk Assessment,2026-01-18 18:39,Finance Manager
VND-0134,Approve Vendor,2026-01-21 14:11,Finance Manager
VND-0134,Reject Application,2026-01-21 15:06,Procurement Officer
VND-0135,Receive Application,2026-03-05 11:51,Vendor Portal
VND-0135,Verify Documents,2026-03-05 11:55,Vendor Portal
VND-0135,Review Application,2026-03-05 14:51,Procurement Officer
VND-0135,Financial Risk Assessment,2026-03-12 23:51,Finance Manager
VND-0135,Compliance Screening,2026-03-17 22:53,Compliance Team
VND-0135,Approve Vendor,2026-03-20 06:41,Finance Manager
VND-0135,Create Vendor Record,2026-03-20 07:14,ERP System
VND-0135,Send Welcome Pack,2026-03-20 07:35,ERP System
VND-0135,Archive Application,2026-03-20 07:37,ERP System
VND-0136,Receive Application,2026-01-12 13:04,Vendor Portal
VND-0136,Verify Documents,2026-01-12 13:09,Vendor Portal
VND-0136,Await Vendor Documents,2026-01-18 07:09,Vendor Portal
VND-0136,Verify Documents,2026-01-18 07:13,Vendor Portal
VND-0136,Review Application,2026-01-18 13:55,Procurement Officer
VND-0136,Financial Risk Assessment,2026-01-25 09:29,Finance Manager
VND-0136,Compliance Screening,2026-01-27 00:39,Compliance Team
VND-0136,Approve Vendor,2026-01-27 20:52,Finance Manager
VND-0136,Create Vendor Record,2026-01-27 21:00,ERP System
VND-0136,Send Welcome Pack,2026-01-27 21:09,ERP System
VND-0136,Archive Application,2026-01-27 21:24,ERP System
VND-0137,Receive Application,2026-03-04 11:48,Vendor Portal
VND-0137,Verify Documents,2026-03-04 11:57,Vendor Portal
VND-0137,Await Vendor Documents,2026-03-06 22:04,Vendor Portal
VND-0137,Verify Documents,2026-03-06 22:14,Vendor Portal
VND-0137,Review Application,2026-03-06 22:52,Procurement Officer
VND-0137,Compliance Screening,2026-03-14 19:35,Compliance Team
VND-0137,Financial Risk Assessment,2026-03-19 02:05,Finance Manager
VND-0137,Approve Vendor,2026-03-19 15:53,Finance Manager
VND-0137,Create Vendor Record,2026-03-19 15:58,ERP System
VND-0137,Send Welcome Pack,2026-03-19 16:19,ERP System
VND-0137,Archive Application,2026-03-19 16:32,ERP System
VND-0138,Receive Application,2026-01-27 05:31,Vendor Portal
VND-0138,Verify Documents,2026-01-27 05:35,Vendor Portal
VND-0138,Review Application,2026-01-27 06:48,Procurement Officer
VND-0138,Compliance Screening,2026-02-04 05:44,Compliance Team
VND-0138,Financial Risk Assessment,2026-02-07 06:58,Finance Manager
VND-0138,Approve Vendor,2026-02-08 22:52,Finance Manager
VND-0138,Create Vendor Record,2026-02-08 23:47,ERP System
VND-0138,Send Welcome Pack,2026-02-09 00:05,ERP System
VND-0138,Archive Application,2026-02-09 00:24,ERP System
VND-0139,Receive Application,2026-01-07 04:25,Vendor Portal
VND-0139,Verify Documents,2026-01-07 04:34,Vendor Portal
VND-0139,Await Vendor Documents,2026-01-09 06:58,Vendor Portal
VND-0139,Verify Documents,2026-01-09 07:05,Vendor Portal
VND-0139,Review Application,2026-01-09 09:44,Procurement Officer
VND-0139,Financial Risk Assessment,2026-01-11 14:10,Finance Manager
VND-0139,Compliance Screening,2026-01-14 14:55,Compliance Team
VND-0139,Approve Vendor,2026-01-15 18:27,Finance Manager
VND-0139,Create Vendor Record,2026-01-15 19:14,ERP System
VND-0139,Send Welcome Pack,2026-01-15 19:36,ERP System
VND-0139,Archive Application,2026-01-15 19:41,ERP System
VND-0140,Receive Application,2026-02-27 07:11,Vendor Portal
VND-0140,Verify Documents,2026-02-27 07:18,Vendor Portal
VND-0140,Review Application,2026-02-27 10:48,Procurement Officer
VND-0140,Financial Risk Assessment,2026-03-05 07:14,Finance Manager
VND-0140,Compliance Screening,2026-03-10 22:18,Compliance Team
VND-0140,Approve Vendor,2026-03-13 10:59,Finance Manager
VND-0140,Create Vendor Record,2026-03-13 11:33,ERP System
VND-0140,Send Welcome Pack,2026-03-13 11:57,ERP System
VND-0140,Archive Application,2026-03-13 12:14,ERP System
VND-0141,Receive Application,2026-03-03 20:02,Vendor Portal
VND-0141,Verify Documents,2026-03-03 20:06,Vendor Portal
VND-0141,Await Vendor Documents,2026-03-05 04:42,Vendor Portal
VND-0141,Verify Documents,2026-03-05 04:51,Vendor Portal
VND-0141,Await Vendor Documents,2026-03-06 18:36,Vendor Portal
VND-0141,Verify Documents,2026-03-06 18:38,Vendor Portal
VND-0141,Review Application,2026-03-07 01:53,Procurement Officer
VND-0141,Compliance Screening,2026-03-11 08:21,Compliance Team
VND-0141,Financial Risk Assessment,2026-03-12 14:04,Finance Manager
